,STOXX1800,RUSSELL1000,SHANGHAI_A
2020-06-03,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-06-17,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-07-01,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-07-15,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-07-29,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-08-12,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-08-26,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-09-09,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-09-23,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-09-30,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-10-21,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-11-04,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-11-18,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-12-02,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-12-16,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-12-30,0.3333333333333333,0.3333333333333333,0.3333333333333333
2021-01-13,0.3333333333333333,0.3333333333333333,0.3333333333333333
2021-01-27,0.3333333333333333,0.3333333333333333,0.3333333333333333
2021-02-10,0.3333333333333333,0.3333333333333333,0.3333333333333333
2021-02-24,0.3333333333333333,0.3333333333333333,0.3333333333333333
2021-03-10,0.3333333333333333,0.3333333333333333,0.3333333333333333
2021-03-24,0.3333333333333333,0.3333333333333333,0.3333333333333333
2021-04-07,0.3333333333333333,0.3333333333333333,0.3333333333333333
2021-04-21,0.3333333333333333,0.3333333333333333,0.3333333333333333
2021-04-30,0.3333333333333333,0.3333333333333333,0.3333333333333333
2021-05-19,0.3333333333333333,0.3333333333333333,0.3333333333333333
2021-06-02,0.3333333333333333,0.3333333333333333,0.3333333333333333
2021-06-16,0.3333333333333333,0.3333333333333333,0.3333333333333333
2021-06-30,0.3333333333333333,0.3333333333333333,0.3333333333333333
2021-07-14,0.3333333333333333,0.3333333333333333,0.3333333333333333
2021-07-28,0.3333333333333333,0.3333333333333333,0.3333333333333333
2021-08-11,0.3333333333333333,0.3333333333333333,0.3333333333333333
2021-08-25,0.3333333333333333,0.3333333333333333,0.3333333333333333
2021-09-08,0.3333333333333333,0.3333333333333333,0.3333333333333333
2021-09-22,0.3333333333333333,0.3333333333333333,0.3333333333333333
2021-09-30,0.3333333333333333,0.3333333333333333,0.3333333333333333
2021-10-20,0.3333333333333333,0.3333333333333333,0.3333333333333333
2021-11-03,0.3333333333333333,0.3333333333333333,0.3333333333333333
2021-11-17,0.3333333333333333,0.3333333333333333,0.3333333333333333
2021-12-01,0.3333333333333333,0.3333333333333333,0.3333333333333333
2021-12-15,0.3333333333333333,0.3333333333333333,0.3333333333333333
2021-12-29,0.3333333333333333,0.3333333333333333,0.3333333333333333
2022-01-12,0.3333333333333333,0.3333333333333333,0.3333333333333333
2022-01-26,0.3333333333333333,0.3333333333333333,0.3333333333333333
2022-02-09,0.3333333333333333,0.3333333333333333,0.3333333333333333
2022-02-23,0.3333333333333333,0.3333333333333333,0.3333333333333333
2022-03-09,0.3333333333333333,0.3333333333333333,0.3333333333333333
2022-03-23,0.3333333333333333,0.3333333333333333,0.3333333333333333
2022-04-06,0.3333333333333333,0.3333333333333333,0.3333333333333333
2022-04-20,0.3333333333333333,0.3333333333333333,0.3333333333333333
2022-04-29,0.3333333333333333,0.3333333333333333,0.3333333333333333
2022-05-18,0.3333333333333333,0.3333333333333333,0.3333333333333333
2022-06-01,0.3333333333333333,0.3333333333333333,0.3333333333333333
2022-06-15,0.3333333333333333,0.3333333333333333,0.3333333333333333
2022-06-29,0.3333333333333333,0.3333333333333333,0.3333333333333333
2022-07-13,0.3333333333333333,0.3333333333333333,0.3333333333333333
2022-07-27,0.3333333333333333,0.3333333333333333,0.3333333333333333
2022-08-10,0.3333333333333333,0.3333333333333333,0.3333333333333333
2022-08-24,0.3333333333333333,0.3333333333333333,0.3333333333333333
2022-09-07,0.3333333333333333,0.3333333333333333,0.3333333333333333
2022-09-21,0.3333333333333333,0.3333333333333333,0.3333333333333333
2022-09-30,0.3333333333333333,0.3333333333333333,0.3333333333333333
2022-10-19,0.3333333333333333,0.3333333333333333,0.3333333333333333
2022-11-02,0.3333333333333333,0.3333333333333333,0.3333333333333333
2022-11-16,0.3333333333333333,0.3333333333333333,0.3333333333333333
2022-11-30,0.3333333333333333,0.3333333333333333,0.3333333333333333
