random_mu_sharpe
0.6191701634675486
0.23808596680803382
0.5282210669734122
0.2380859668080339
0.528221066973412
0.23808596680803382
0.5282210669734196
0.23808596680803448
0.5282210669734123
0.2380859668080341
0.24792055135262991
0.6469178269105091
0.6469178269105094
0.23808596680803454
0.6469178269105093
0.6469178269105093
0.6469178269104897
0.6469178269105093
0.5282210669734332
0.23808596680803784
0.23808596680803545
0.5282210669734121
0.6469178269105087
0.5282210669734118
0.2380859668080365
0.23808596680803387
0.5282210669733612
0.23808596680803093
0.5282210669734181
0.2380859668080347
0.5282210669734094
0.6469178269105097
0.23808596680803454
0.6469178269105131
0.23808596680803565
0.23808596680803418
0.5282210669734116
0.2765328379416652
0.23808596680803454
0.6469178269105098
0.6469178269105628
0.5282210669734119
0.5282210669734121
0.23808596680803462
0.5282210669734279
0.6469178269105068
0.5282210669734142
0.6469178269105075
0.23808596680803798
0.23808596680803462
0.5282210669734114
0.528221066973412
0.39987896047433846
0.5282210669734115
0.6469178269105084
0.5282210669734119
0.6469178269105078
0.6469178269105463
0.24593203908720648
0.23808596680805916
0.2380859668080337
0.23808596680803382
0.5282210669733722
0.238085966808023
0.23808596680803382
0.23808596680803548
0.528221066973412
0.23808596680804134
0.238085966808034
0.23808596680803343
0.5282210669734188
0.23808596680803276
0.2380859668080341
0.2380859668080345
0.5282210669734118
0.6469178269105077
0.23808596680803468
0.646917826910486
0.2380859668080333
0.23808596680803581
0.23808596680803532
0.5282210669733862
0.5282210669733943
0.5282210669734131
0.23808596680803337
0.2380859668080341
0.5282210669734424
0.23808596680803684
0.5282210669734119
0.2380859668080351
0.5282210669734422
0.23808596680803448
0.23808596680803423
0.33919253526824394
0.2380859668080818
0.23808596680803606
0.5282210669734116
0.64691782691048
0.5282210669734121
0.2380859668080352
0.6469178269105094
0.528221066973412
0.23808596680803398
0.23808596680803412
0.23808596680803804
0.2380859668080332
0.5282210669734039
0.23808596680803565
0.23808596680803443
0.528221066973412
0.23808596680803631
0.5282210669734125
0.23808596680803432
0.23808596680803412
0.6469178269105087
0.42906068466878605
0.5282210669734122
0.2380859668080341
0.23808596680803368
0.6469178269105097
0.5282210669740476
0.2380859668080343
0.2380859668080339
0.528221066973412
0.5282210669734121
0.6469178269104778
0.5282210669734113
0.2380859668080339
0.23808596680803573
0.2380859668080339
0.23808596680803382
0.5282210669734124
0.23808596680803643
0.2380859668080361
0.528221066973395
0.238085966808033
0.5282210669734123
0.23808596680803032
0.5282210669734121
0.5282210669734089
0.646917826910122
0.5282210669734114
0.6469178269105088
0.5282210669734334
0.6469178269105108
0.23808596680803884
0.23808596680803382
0.6469178269105089
0.5282210669734039
0.5282210669734142
0.646917826910509
0.23808596680803282
0.5282210669734092
0.23808596680803434
0.6469178269104732
0.2380859668080342
0.48343409550789224
0.6469178269105087
0.5282210669734143
0.23808596680836216
0.5282210669734181
0.23808596680803407
0.2904310046146155
0.23808596680803393
0.23808596680803587
0.5580844672976342
0.6469178269105126
0.23808596680803648
0.6469178269105084
0.528221066973411
0.5282210669734123
0.5282210669734099
0.5282210669734118
0.528221066973412
0.2380859668080353
0.5282210669733953
0.6469178269102611
0.6469178269104965
0.23808596680803595
0.2380859668080351
0.6469178269105094
0.5282210669734118
0.6469178269105093
0.5282210669734138
0.5282210669734121
0.23808596680804575
0.2380859668080341
0.6469178269105094
0.6469178269105091
0.5282210669734094
0.6469178269105083
0.2380859668080347
0.23808596680803387
0.5282210669734148
0.5282210669734132
0.23808596680803398
0.5282210669734119
0.5282210669734119
0.4608867224764132
0.2380859668080424
